"Autonomous_region","State_2","Island","INE","Village","Web","Identificador","Name","Name_2","Length","Width","Occupation_level","Urbanization_level","Promenade","Sand_type","Surge","Nudism","Vegetation","Blue_flag","SOS","Disabled_access","Bus","Parking","Parking_security","Parking_Q","Toilets","Footbaths","Showers","Trash","Clean_service","Umbrelas_rent","Hammocks_rent","Tourism_office","Food_shop","Beverage_shop","Children_area","Sport_area","Diving","Surf","Coordenate_UTM_X","Coordenate_UTM_Y","Huso","Coordenada_geografica_Longitud","Coordenada_geografica_Latitud","Composition","Protected_area","Latitude","Longitude","Point"
"Galicia","A Coruña","",15005,"Arteixo","http://www.arteixo.org",1581,"Santa Irene","O Reiro",180,25,"Medium","Semiurban","FALSE","White","Moderate swell / Windy","FALSE","TRUE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","< 50",TRUE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,TRUE,FALSE,FALSE,"FALSE",FALSE,535671.23,4795551.53,29,"08<U+222B> 33' 36,48'' W","43<U+222B> 18' 43,010'' N","Sand",FALSE,43.311191,-8.560142321,"<p><strong>Beach name: </strong>Santa Irene<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Arteixo<br><strong>Beach length: </strong>180 m<br><strong>Beach width: </strong>25 m</p>"
"Galicia","A Coruña","",15005,"Arteixo","http://www.arteixo.org",1582,"Porto Chas","Sorrizo",90,NA,"Low","Semiurban","FALSE","","Moderate swell","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,534965.78,4795536.56,29,"08<U+222B> 34' 7,82'' W","43<U+222B> 18' 42,650'' N","Stone / Rock",FALSE,43.31108933,-8.56884185,"<p><strong>Beach name: </strong>Porto Chas<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Arteixo<br><strong>Beach length: </strong>90 m<br><strong>Beach width: </strong>NA m</p>"
"Galicia","A Coruña","",15008,"Bergondo","http://www.concellodebergondo.com",1583,"El Pedrido","",500,40,"High","Semiurban","FALSE","Dark","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","> 50 & < 100",TRUE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,563944.42,4797517.06,29,"08<U+222B> 12' 40,64'' W","43<U+222B> 19' 40,000'' N","Sand",TRUE,43.32701562,-8.211305362,"<p><strong>Beach name: </strong>El Pedrido<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Bergondo<br><strong>Beach length: </strong>500 m<br><strong>Beach width: </strong>40 m</p>"
"Galicia","A Coruña","",15008,"Bergondo","http://www.concellodebergondo.com",1584,"Regueiro","",390,8,"Low","Isolated","FALSE","Dark","Calm","FALSE","FALSE",FALSE,FALSE,TRUE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,563043.412,4798028.878,29,"08<U+222B> 13' 20,409'' W","43<U+222B> 19' 56,865'' N","Stone / Grave / Sand",TRUE,43.33169992,-8.22235865,"<p><strong>Beach name: </strong>Regueiro<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Bergondo<br><strong>Beach length: </strong>390 m<br><strong>Beach width: </strong>8 m</p>"
"Galicia","A Coruña","",15008,"Bergondo","http://www.concellodebergondo.com",1585,"Gandario","",690,63,"High","Urban","FALSE","White / Dark","Calm","FALSE","FALSE",FALSE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",TRUE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,561786.359,4799123.869,29,"08<U+222B> 14' 15,783'' W","43<U+222B> 20' 32,733'' N","Sand",TRUE,43.34166318,-8.237739738,"<p><strong>Beach name: </strong>Gandario<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Bergondo<br><strong>Beach length: </strong>690 m<br><strong>Beach width: </strong>63 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1586,"Costadal","",150,8,"Low","Urban","TRUE","Golden","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,507712.18,4719947.59,29,"08<U+222B> 54' 21,40'' W","42<U+222B> 37' 54,950'' N","Sand",FALSE,42.63118618,-8.905943896,"<p><strong>Beach name: </strong>Costadal<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>150 m<br><strong>Beach width: </strong>8 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1587,"O Porto","Escarabote",80,5,"Medium","Urban","FALSE","White","Calm","FALSE","FALSE",FALSE,FALSE,TRUE,TRUE,TRUE,"Non-guarded","> 50 & < 100",FALSE,FALSE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,508072.79,4720588.57,29,"08<U+222B> 54' 5,56'' W","42<U+222B> 38' 15,720'' N","Sand",FALSE,42.63695483,-8.901536881,"<p><strong>Beach name: </strong>O Porto<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>80 m<br><strong>Beach width: </strong>5 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1588,"Barraña","Jardin",2150,35,"High","Semiurban","TRUE","White","Calm","FALSE","TRUE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",TRUE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"TRUE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,509404.698,4720819.204,29,"08<U+222B> 53' 07,025'' W","42<U+222B> 38' 23,162'' N","Sand",FALSE,42.63901669,-8.885287929,"<p><strong>Beach name: </strong>Barraña<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>2150 m<br><strong>Beach width: </strong>35 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1589,"Rebordelo","",350,9,"Low","Semiurban","FALSE","Golden","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,510280.79,4720165.36,29,"08<U+222B> 52' 28,63'' W","42<U+222B> 38' 01,910'' N","Sand",FALSE,42.63311731,-8.874613803,"<p><strong>Beach name: </strong>Rebordelo<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>350 m<br><strong>Beach width: </strong>9 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1590,"Area do Rio","Esteiro",170,7,"Low","Urban","FALSE","Golden","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,FALSE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,509580.7,4719203.194,29,"08<U+222B> 52' 59,394'' W","42<U+222B> 37' 30,763'' N","Sand",FALSE,42.62446155,-8.883168403,"<p><strong>Beach name: </strong>Area do Rio<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>170 m<br><strong>Beach width: </strong>7 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1591,"Corviño","Palen",160,7,"Low","Urban","FALSE","Golden","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,FALSE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,509258.698,4718678.191,29,"08<U+222B> 53' 13,561'' W","42<U+222B> 37' 13,756'' N","Sand",FALSE,42.61973756,-8.887103583,"<p><strong>Beach name: </strong>Corviño<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>160 m<br><strong>Beach width: </strong>7 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1592,"Ribeira Grande","",330,14,"Low","Urban","TRUE","White","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,509443.21,4718043.87,29,"08<U+222B> 53' 05,510'' W","42<U+222B> 36' 53,150'' N","Sand",FALSE,42.61402293,-8.884864254,"<p><strong>Beach name: </strong>Ribeira Grande<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>330 m<br><strong>Beach width: </strong>14 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1593,"Piñeiron","",85,7,"Medium","Urban","FALSE","White","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,FALSE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,509732.21,4717855.63,29,"08<U+222B> 52' 52,83'' W","42<U+222B> 36' 47,050'' N","Sand",FALSE,42.61232414,-8.881343865,"<p><strong>Beach name: </strong>Piñeiron<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>85 m<br><strong>Beach width: </strong>7 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1594,"Gabiotea","",120,10,"","Semiurban","FALSE","White","Calm","FALSE","FALSE",FALSE,TRUE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,509901.703,4717873.186,29,"08<U+222B> 52' 45,385'' W","42<U+222B> 36' 47,629'' N","Sand",FALSE,42.61248008,-8.879277088,"<p><strong>Beach name: </strong>Gabiotea<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>120 m<br><strong>Beach width: </strong>10 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1595,"Carragueiros","",2000,1800,"High","Semiurban","TRUE","White","Calm","FALSE","TRUE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",TRUE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,510416.707,4717775.185,29,"08<U+222B> 52' 22,787'' W","42<U+222B> 36' 44,427'' N","Sand",FALSE,42.61159074,-8.872999896,"<p><strong>Beach name: </strong>Carragueiros<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>2000 m<br><strong>Beach width: </strong>1800 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1596,"A Retorta","",520,16,"High","Semiurban","TRUE","White","Calm","FALSE","TRUE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","< 50",TRUE,FALSE,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,511007.712,4717283.182,29,"08<U+222B> 51' 56,880'' W","42<U+222B> 36' 28,446'' N","Sand",FALSE,42.60715178,-8.865803915,"<p><strong>Beach name: </strong>A Retorta<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>520 m<br><strong>Beach width: </strong>16 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1597,"Chazo","Piquita",125,6,"Low","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,511704.716,4717469.182,29,"08<U+222B> 51' 26,276'' W","42<U+222B> 36' 34,440'' N","Sand",FALSE,42.60881654,-8.857302874,"<p><strong>Beach name: </strong>Chazo<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>125 m<br><strong>Beach width: </strong>6 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1598,"Ladeira do Chazo","",940,15,"Medium","Semiurban","FALSE","White","Calm","FALSE","TRUE",TRUE,TRUE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,511433.714,4717754.184,29,"08<U+222B> 51' 38,149'' W","42<U+222B> 36' 43,694'' N","Sand",FALSE,42.6113872,-8.860601041,"<p><strong>Beach name: </strong>Ladeira do Chazo<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>940 m<br><strong>Beach width: </strong>15 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1599,"Mañons","",1300,20,"Medium","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,TRUE,FALSE,TRUE,TRUE,"Non-guarded","< 50",TRUE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,512385.72,4719818.195,29,"08<U+222B> 50' 56,202'' W","42<U+222B> 37' 50,557'' N","Sand",FALSE,42.62995995,-8.848949372,"<p><strong>Beach name: </strong>Mañons<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>1300 m<br><strong>Beach width: </strong>20 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1600,"Fontenla","",150,8,"Low","Isolated","FALSE","Golden","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,512970.25,4719615.68,29,"08<U+222B> 50' 30,57'' W","42<U+222B> 37' 43,940'' N","Sand",FALSE,42.62812658,-8.841825353,"<p><strong>Beach name: </strong>Fontenla<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>150 m<br><strong>Beach width: </strong>8 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1601,"Portomouro","",160,8,"Low","Semiurban","FALSE","Golden","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,513310.28,4720205.27,29,"08<U+222B> 50' 15,59'' W","42<U+222B> 38' 03,040'' N","Sand",FALSE,42.63343032,-8.837664842,"<p><strong>Beach name: </strong>Portomouro<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>160 m<br><strong>Beach width: </strong>8 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1602,"Suigrexa","",190,12,"Low","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,512349.719,4720790.2,29,"08<U+222B> 50' 57,707'' W","42<U+222B> 38' 22,072'' N","Sand",FALSE,42.6387139,-8.849367314,"<p><strong>Beach name: </strong>Suigrexa<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>190 m<br><strong>Beach width: </strong>12 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1603,"Supicho","",260,6,"Low","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,511660.714,4721029.203,29,"08<U+222B> 51' 27,944'' W","42<U+222B> 38' 29,859'' N","Sand",FALSE,42.64087697,-8.857766357,"<p><strong>Beach name: </strong>Supicho<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>260 m<br><strong>Beach width: </strong>6 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1604,"Agañan","",500,6,"Low","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,511524.713,4721185.204,29,"08<U+222B> 51' 33,905'' W","42<U+222B> 38' 34,924'' N","Sand",FALSE,42.64228389,-8.859422086,"<p><strong>Beach name: </strong>Agañan<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>500 m<br><strong>Beach width: </strong>6 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1605,"Bodion","",240,4,"Low","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,511466.712,4721709.207,29,"08<U+222B> 51' 36,414'' W","42<U+222B> 38' 51,916'' N","Sand",FALSE,42.64700364,-8.860119006,"<p><strong>Beach name: </strong>Bodion<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>240 m<br><strong>Beach width: </strong>4 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1606,"Agoeiros","",160,7,"Low","Semiurban","FALSE","Golden","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,511842.715,4722209.209,29,"08<U+222B> 51' 19,863'' W","42<U+222B> 39' 08,105'' N","Sand",FALSE,42.6515007,-8.855521785,"<p><strong>Beach name: </strong>Agoeiros<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>160 m<br><strong>Beach width: </strong>7 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1607,"Area Basta","",230,7,"Low","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,512143.717,4723053.214,29,"08<U+222B> 51' 06,578'' W","42<U+222B> 39' 35,451'' N","Sand",FALSE,42.65909665,-8.851831604,"<p><strong>Beach name: </strong>Area Basta<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>230 m<br><strong>Beach width: </strong>7 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1608,"Lobrigo","",215,9,"Low","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,512124.93,4723473.04,29,"08<U+222B> 51' 7,41'' W","42<U+222B> 39' 49,060'' N","Sand",FALSE,42.66287767,-8.852051865,"<p><strong>Beach name: </strong>Lobrigo<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>215 m<br><strong>Beach width: </strong>9 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1609,"Quinteiro","",225,8,"Low","Semiurban","FALSE","Golden","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,512282.87,4723743.84,29,"08<U+222B> 51' 0,45'' W","42<U+222B> 39' 57,810'' N","Sand",FALSE,42.66531384,-8.850118833,"<p><strong>Beach name: </strong>Quinteiro<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>225 m<br><strong>Beach width: </strong>8 m</p>"
"Galicia","A Coruña","",15011,"Boiro","http://www.boiro.org",1610,"Ribademar","San Vicente do Mar",235,4,"Low","Isolated","FALSE","Golden","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,512525.79,4723716.67,29,"08<U+222B> 50' 49,78'' W","42<U+222B> 39' 56,920'' N","Sand",FALSE,42.66506524,-8.847155222,"<p><strong>Beach name: </strong>Ribademar<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Boiro<br><strong>Beach length: </strong>235 m<br><strong>Beach width: </strong>4 m</p>"
"Galicia","A Coruña","",15014,"Cabana de Bergantiños","http://www.concello-cabana.es",1611,"A Orixeira","A Urixeira",70,10,"Low","Isolated","TRUE","White","Moderate swell","FALSE","TRUE",FALSE,TRUE,FALSE,TRUE,TRUE,"Non-guarded","",FALSE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,506246.541,4786046.66,29,"08<U+222B> 55' 23,085'' W","43<U+222B> 13' 37,865'' N","Sand",TRUE,43.22642422,-8.923081418,"<p><strong>Beach name: </strong>A Orixeira<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Cabana de Bergantiños<br><strong>Beach length: </strong>70 m<br><strong>Beach width: </strong>10 m</p>"
"Galicia","A Coruña","",15014,"Cabana de Bergantiños","http://www.concello-cabana.es",1612,"Navaliños","O Pendon",100,20,"Low","Semiurban","TRUE","Golden","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,505426.22,4785154.74,29,"08<U+222B> 55' 59,49'' W","43<U+222B> 13' 08,950'' N","Sand",TRUE,43.2183992,-8.93319144,"<p><strong>Beach name: </strong>Navaliños<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Cabana de Bergantiños<br><strong>Beach length: </strong>100 m<br><strong>Beach width: </strong>20 m</p>"
"Galicia","A Coruña","",15014,"Cabana de Bergantiños","http://www.concello-cabana.es",1613,"Area das Vacas","",40,10,"Low","Isolated","FALSE","Golden","Heavy swell","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,504020.522,4786144.654,29,"08<U+222B> 57' 01,764'' W","43<U+222B> 13' 41,097'' N","Rock / Sand",TRUE,43.22732176,-8.950491417,"<p><strong>Beach name: </strong>Area das Vacas<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Cabana de Bergantiños<br><strong>Beach length: </strong>40 m<br><strong>Beach width: </strong>10 m</p>"
"Galicia","A Coruña","",15014,"Cabana de Bergantiños","http://www.concello-cabana.es",1614,"Rebordelo","",250,70,"Medium","Isolated","FALSE","Golden","Moderate swell","FALSE","TRUE",FALSE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","< 50",FALSE,TRUE,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,502681.511,4785817.648,29,"08<U+222B> 58' 01,130'' W","43<U+222B> 13' 30,517'' N","Rock / Sand",TRUE,43.22438316,-8.966981543,"<p><strong>Beach name: </strong>Rebordelo<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Cabana de Bergantiños<br><strong>Beach length: </strong>250 m<br><strong>Beach width: </strong>70 m</p>"
"Galicia","A Coruña","",15014,"Cabana de Bergantiños","http://www.concello-cabana.es",1615,"San Pedro","",150,50,"Low","Isolated","FALSE","Golden","Moderate swell / Heavy swell","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,502335.509,4785695.647,29,"08<U+222B> 58' 16,470'' W","43<U+222B> 13' 26,567'' N","Sand",TRUE,43.22328574,-8.971242512,"<p><strong>Beach name: </strong>San Pedro<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Cabana de Bergantiños<br><strong>Beach length: </strong>150 m<br><strong>Beach width: </strong>50 m</p>"
"Galicia","A Coruña","",15015,"Cabanas","http://www.cabanas.es",1616,"Cabanas","de la Magdalena",1100,50,"High","Urban","TRUE","White","Calm","FALSE","TRUE",FALSE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",TRUE,FALSE,TRUE,"TRUE",TRUE,FALSE,FALSE,"TRUE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,566888.33,4807068.079,29,"08<U+222B> 10' 25,709'' W","43<U+222B> 24' 48,655'' N","Sand",FALSE,43.41275121,-8.173832178,"<p><strong>Beach name: </strong>Cabanas<br><strong>Autonomous Comunity: </strong>Galicia<br><strong>County: </strong>Cabanas<br><strong>Beach length: </strong>1100 m<br><strong>Beach width: </strong>50 m</p>"
